epoch,train_loss,val_loss,val_log_mse_total,lr,train_Read Latency (ns),val_Read Latency (ns),val_log_mse_Read Latency (ns),train_Write Energy (nJ),val_Write Energy (nJ),val_log_mse_Write Energy (nJ),train_Area (mm^2),val_Area (mm^2),val_log_mse_Area (mm^2),train_Leakage (mW),val_Leakage (mW),val_log_mse_Leakage (mW)
80,0.018122557306758335,0.0007482616379888323,0.0019932310096919537,0.002625868573390513,0.0008337721,0.00040355595,0.0008074878,0.0005645926,0.00024326357,0.00048652713,0.0005182774,0.00020212632,0.00040425264,0.0006115396,0.00014748162,0.00029496325
81,0.008182267901190888,0.000672083849512046,0.0017667789943516254,0.0026218566256188784,0.0007233222,0.00028461346,0.0005692818,0.0005042298,0.00025100505,0.0005020101,0.00037602102,0.00017528152,0.00035056303,0.00032484473,0.00017246198,0.00034492396
82,0.006818468638321842,0.000603077899872519,0.0016213933704420924,0.002617794981545525,0.0006267183,0.0002868871,0.00057384366,0.000503442,0.00020550229,0.00041100458,0.00038429123,0.00018372839,0.00036745679,0.00032977643,0.00013454414,0.00026908828
83,0.010724576909126052,0.0012436356843951344,0.0031679628882557154,0.002613683804772883,0.00076808495,0.00048511554,0.0009702311,0.0004951925,0.00050948415,0.0010189683,0.00040186604,0.00033412,0.00066824,0.00036017338,0.0002552618,0.0005105236
84,0.0186586879229693,0.0014930023255889057,0.004072839394211769,0.0026095232608985544,0.0011187354,0.0010192569,0.002040928,0.00064750074,0.00037659885,0.0007531977,0.0005174471,0.00025286645,0.0005057329,0.0006498871,0.00038649043,0.00077298086
85,0.026243380037415293,0.0017007982801222645,0.004375419579446316,0.002605313517508639,0.0009432431,0.0005496168,0.0010992337,0.00064665376,0.0007156374,0.0014312748,0.000507297,0.00035982855,0.0007196571,0.00064880855,0.0005626268,0.0011252536
86,0.013407922158475666,0.000975647644396381,0.0025801232550293207,0.002601054744170987,0.0007650363,0.00034857015,0.0006971853,0.0005976158,0.00038356098,0.00076712196,0.0004719741,0.0002932578,0.0005865156,0.0005316195,0.0002646502,0.0005293004
87,0.008660131748022968,0.001120464652249765,0.003415847895666957,0.0025967471124283678,0.0007138674,0.00041522458,0.00083063636,0.000508027,0.00030220955,0.0006044191,0.00043522078,0.00039584786,0.0007916957,0.00043317938,0.0005945484,0.0011890968
88,0.0299033670870922,0.0008540494078158479,0.002280601067468524,0.0025923907957915594,0.00085114216,0.0004933672,0.000986788,0.0005987523,0.0002623536,0.0005247072,0.00054748246,0.00018792402,0.00037584803,0.00073368434,0.00019662899,0.00039325797
89,0.022128534193204565,0.0008016291810346986,0.002114278497174382,0.0025879859697323614,0.001445906,0.00031236207,0.0006248678,0.0006337585,0.00030951973,0.00061903946,0.0005493191,0.0002613828,0.0005227656,0.00070822996,0.00017380285,0.0003476057
90,0.020522037917081636,0.0009848996033124827,0.0029130533803254366,0.002583532811676524,0.0007433227,0.00045957518,0.00091934745,0.00052820216,0.00025896242,0.00051792484,0.00046844684,0.00030943498,0.00061886996,0.000561356,0.00042845556,0.0008569111
91,0.020530186017653804,0.0007471122976894452,0.002011098898947239,0.002579031500996605,0.0008539606,0.00034146826,0.0006838827,0.00059822627,0.00025690708,0.00051381416,0.0005458596,0.00019794962,0.00039589923,0.0006860556,0.00020875146,0.00041750292
92,0.00981844020755657,0.0006700180181398366,0.0017737823072820902,0.0025744822190047426,0.0006873111,0.00032357028,0.00064714055,0.00046875165,0.00023463054,0.00046926108,0.00042265156,0.0001976473,0.0003952946,0.0003947706,0.00013104302,0.00026208605
93,0.007914674751448953,0.0006409302288659669,0.0017849726136773825,0.0025698851489453518,0.00061916705,0.0003115066,0.0006230132,0.00046942264,0.0002012409,0.0004024818,0.0003781877,0.00025660277,0.00051320554,0.0003179206,0.00012313601,0.00024627201
94,0.013219259056900468,0.0012378988647643674,0.0038634983357042074,0.002565240475987744,0.00064168556,0.00039307866,0.0007861573,0.00051349326,0.00031968663,0.00063937326,0.00048147145,0.0002935178,0.0005870356,0.0005543422,0.00092546607,0.0018509321
95,0.019015115225157222,0.0006699475439156408,0.001770104980096221,0.002560548387218669,0.0010245388,0.00031694234,0.00063398026,0.00059436576,0.0002362061,0.0004724122,0.00053004926,0.00017031634,0.0003406327,0.00080404966,0.0001615399,0.0003230798
96,0.011605191399370524,0.0006276716407889947,0.0017085028812289238,0.002555809071634778,0.000636787,0.00027488606,0.0005497721,0.00047033906,0.00021540995,0.0004308199,0.0004261196,0.00019168494,0.0003833699,0.0004146316,0.00017227053,0.00034454107
97,0.004898924386300974,0.0005801083622096155,0.0015566160436719656,0.002551022720135012,0.00054691854,0.0002953862,0.0005909116,0.00043204564,0.00019082692,0.00038165384,0.00036263897,0.00015498904,0.0003099781,0.00028805406,0.00013703629,0.00027407255
98,0.020817070118431636,0.0009138292550772261,0.0025060735642910004,0.0025461895255129117,0.0008433462,0.0005537193,0.0011074386,0.0005750053,0.00025248743,0.00050497486,0.0005288443,0.0002057091,0.0004114182,0.00071533123,0.00024112093,0.00048224186
99,0.00989274988700072,0.0006253861093329182,0.0017246379284188151,0.0025413096824488507,0.00062356476,0.00023667533,0.0004733555,0.00049859635,0.00022036576,0.00044073153,0.00046204406,0.00019335456,0.0003867091,0.0004859468,0.00021192087,0.00042384173
100,0.008346151769746828,0.000679312288507487,0.0018582107732072473,0.002536383387502197,0.00058900856,0.00033587147,0.00067174295,0.00042835655,0.00021602587,0.00043205175,0.0003628405,0.00018141721,0.00036283443,0.00035006728,0.00019579082,0.00039158165
101,0.01598640326760433,0.0007518562259167268,0.0019017475424334407,0.0025314108391033927,0.0007107329,0.00032727036,0.0006545407,0.00048564322,0.00029940106,0.0005988021,0.000417156,0.00017905068,0.00035810136,0.00044122498,0.00014515169,0.00029030337
102,0.016736335459805077,0.0009681206842622284,0.00276932748965919,0.002526392237545962,0.0007497191,0.00045493877,0.00090987753,0.0005751288,0.00027710077,0.00055420154,0.00051191205,0.00022584108,0.00045168216,0.00067551056,0.00042678308,0.00085356616
103,0.024288834885000082,0.0009259810218276258,0.002521257381886244,0.0025213277849784436,0.0011391545,0.00046743953,0.00093487906,0.00064754946,0.00029256806,0.0005851361,0.0005558992,0.00021062298,0.00042124602,0.0007681489,0.00028999808,0.00057999615
104,0.01778119823634656,0.0007521169239043782,0.002199038164690137,0.002516217685396249,0.0007017412,0.00032077509,0.00064155046,0.00052151707,0.00021467646,0.00042935292,0.00043516592,0.0002236445,0.00044728894,0.00047481983,0.00034042294,0.0006808459
105,0.00870538311046357,0.0006161226279179745,0.0016963602975010872,0.0025110621446334438,0.0006146181,0.00030572494,0.0006114499,0.00046096137,0.0001930683,0.0003861366,0.0004352916,0.00017807321,0.00035614643,0.00043701148,0.00017131367,0.00034262735
106,0.008146344847801402,0.0007035177805409858,0.0019103713566437364,0.0025058613703544588,0.0005067814,0.00035005802,0.00070011604,0.00040093396,0.00022603341,0.00045206683,0.00035733607,0.00016823535,0.0003364707,0.00031317634,0.00021085888,0.00042171776
107,0.005678192993291208,0.0004997972808026931,0.001332803163677454,0.0025006155720457223,0.00046340487,0.00021906442,0.00043812883,0.0003858541,0.00017968012,0.00035936025,0.00033350085,0.00015026824,0.00030053649,0.00029217385,0.00011738876,0.00023477752
108,0.00465372593584055,0.0007225772733845887,0.002199582289904356,0.002495324961007227,0.00041216234,0.00024085495,0.0004817099,0.00036347788,0.00020264479,0.00040528958,0.00032932483,0.00022039066,0.00044078132,0.00027671535,0.0004359008,0.0008718016
